ID,Block/Item,Mod,Unlocalised name,Class
14313,Item,TConstruct,item.InfiTool.Rapier,tconstruct.items.tools.Rapier
14314,Item,TConstruct,item.InfiTool.FryPan,tconstruct.items.tools.FryingPan
14315,Item,TConstruct,item.InfiTool.Battlesign,tconstruct.items.tools.BattleSign
14316,Item,TConstruct,item.InfiTool.Mattock,tconstruct.items.tools.Mattock
14317,Item,TConstruct,item.InfiTool.LumberAxe,tconstruct.items.tools.LumberAxe
14319,Item,TConstruct,item.InfiTool.Shortbow,tconstruct.items.tools.Shortbow
14320,Item,TConstruct,item.tconstruct.PotionLauncher,tconstruct.items.tools.PotionLauncher
14321,Item,TConstruct,item.InfiTool.Dagger,tconstruct.items.tools.Dagger
14322,Item,TConstruct,item.InfiTool.Chisel,tconstruct.items.tools.Chisel
14323,Item,TConstruct,item.InfiTool.Scythe,tconstruct.items.tools.Scythe
14324,Item,TConstruct,item.InfiTool.Cleaver,tconstruct.items.tools.Cleaver
14325,Item,TConstruct,item.InfiTool.Excavator,tconstruct.items.tools.Excavator
14326,Item,TConstruct,item.InfiTool.Hammer,tconstruct.items.tools.Hammer
14327,Item,TConstruct,item.InfiTool.Battleaxe,tconstruct.items.tools.Battleaxe
14328,Item,TConstruct,item.InfiTool.Cutlass,tconstruct.items.tools.Cutlass
14329,Item,TConstruct,item.InfiTool.Arrow,tconstruct.items.tools.Arrow
14357,Item,TConstruct,item.tconstruct.bucket,tconstruct.items.FilledBucket
14358,Item,TConstruct,item.tconstruct.titleicon,tconstruct.items.TitleIcon
14359,Item,TConstruct,item.tconstruct.strangefood,tconstruct.items.StrangeFood
14360,Item,TConstruct,item.oreberry,tconstruct.items.OreBerries
14361,Item,TConstruct,item.tconstruct.canister,tconstruct.items.armor.HeartCanister
14362,Item,TConstruct,item.tconstruct.helmetWood,tconstruct.items.armor.ArmorBasic
14363,Item,TConstruct,item.tconstruct.apple.diamond,tconstruct.items.DiamondApple
14364,Item,TConstruct,item.tconstruct.chestplateWood,tconstruct.items.armor.ArmorBasic
14365,Item,TConstruct,item.tconstruct.leggingsWood,tconstruct.items.armor.ArmorBasic
14366,Item,TConstruct,item.tconstruct.bootsWood,tconstruct.items.armor.ArmorBasic
14368,Item,TConstruct,item.tconstruct.storage,tconstruct.items.armor.Knapsack
14369,Item,TConstruct,item.goldenhead,tconstruct.items.GoldenHead
14371,Item,TConstruct,item.tconstruct.jerky,tconstruct.items.Jerky
14372,Item,TConstruct,item.tconstruct.exoGoggles,tconstruct.items.armor.ExoArmor
14373,Item,TConstruct,item.tconstruct.exoChest,tconstruct.items.armor.ExoArmor
14374,Item,TConstruct,item.tconstruct.exoPants,tconstruct.items.armor.ExoArmor
14375,Item,TConstruct,item.tconstruct.exoShoes,tconstruct.items.armor.ExoArmor
14647,Item,flatsigns,item.sponge.wipe,myrathi.flatsigns.item.ItemSpongeWipe
14670,Item,ImmibisCore,item.immibis_microblocks.saw,mods.immibis.microblocks.ItemSaw
15231,Item,OpenBlocks,item.openblocks.hangglider,openblocks.common.item.ItemHangGlider
15232,Item,OpenBlocks,item.openblocks.generic,openblocks.common.item.ItemOBGeneric
15233,Item,OpenBlocks,item.openblocks.luggage,openblocks.common.item.ItemLuggage
15234,Item,OpenBlocks,item.openblocks.sonicglasses,openblocks.common.item.ItemSonicGlasses
15235,Item,OpenBlocks,item.openblocks.glasses.pencil,openblocks.common.item.ItemImaginationGlasses
15236,Item,OpenBlocks,item.openblocks.glasses.crayon,openblocks.common.item.ItemImaginationGlasses.ItemCrayonGlasses
15237,Item,OpenBlocks,item.openblocks.glasses.technicolor,openblocks.common.item.ItemImaginationGlasses
15238,Item,OpenBlocks,item.openblocks.glasses.admin,openblocks.common.item.ItemImaginationGlasses
15239,Item,OpenBlocks,item.openblocks.crane_control,openblocks.common.item.ItemCraneControl
15240,Item,OpenBlocks,item.openblocks.crane_backpack,openblocks.common.item.ItemCraneBackpack
15241,Item,OpenBlocks,item.openblocks.slimalyzer,openblocks.common.item.ItemSlimalyzer
15242,Item,OpenBlocks,item.openblocks.filledbucket,openblocks.common.item.ItemFilledBucket
15243,Item,OpenBlocks,item.openblocks.sleepingbag,openblocks.common.item.ItemSleepingBag
15244,Item,OpenBlocks,item.openblocks.paintbrush,openblocks.common.item.ItemPaintBrush
15245,Item,OpenBlocks,item.openblocks.stencil,openblocks.common.item.ItemStencil
15246,Item,OpenBlocks,item.openblocks.squeegee,openblocks.common.item.ItemSqueegee
15247,Item,OpenBlocks,item.openblocks.height_map,openblocks.common.item.ItemHeightMap
15248,Item,OpenBlocks,item.openblocks.empty_map,openblocks.common.item.ItemEmptyMap
15249,Item,OpenBlocks,item.openblocks.cartographer,openblocks.common.item.ItemCartographer
15250,Item,OpenBlocks,item.openblocks.tasty_clay,openblocks.common.item.ItemTastyClay
15251,Item,OpenBlocks,item.openblocks.golden_eye,openblocks.common.item.ItemGoldenEye
15252,Item,OpenBlocks,item.openblocks.genericUnstackable,openblocks.common.item.ItemOBGenericUnstackable
15253,Item,OpenBlocks,item.openblocks.cursor,openblocks.common.item.ItemCursor
17256,Item,AWWayofTime,item.weakBloodOrb,WayofTime.alchemicalWizardry.EnergyBattery
17257,Item,AWWayofTime,item.energyBlast,WayofTime.alchemicalWizardry.EnergyBlast
17258,Item,AWWayofTime,item.energySword,WayofTime.alchemicalWizardry.EnergySword
17259,Item,AWWayofTime,item.lavaCrystal,WayofTime.alchemicalWizardry.LavaCrystal
17260,Item,AWWayofTime,item.waterSigil,WayofTime.alchemicalWizardry.WaterSigil
17261,Item,AWWayofTime,item.lavaSigil,WayofTime.alchemicalWizardry.LavaSigil
17262,Item,AWWayofTime,item.voidSigil,WayofTime.alchemicalWizardry.VoidSigil
17263,Item,AWWayofTime,item.blankSlate,WayofTime.alchemicalWizardry.AWBaseItems
17264,Item,AWWayofTime,item.reinforcedSlate,WayofTime.alchemicalWizardry.AWBaseItems
17265,Item,AWWayofTime,item.sacrificialDagger,WayofTime.alchemicalWizardry.SacrificialDagger
17266,Item,AWWayofTime,item.bucketLife,WayofTime.alchemicalWizardry.LifeBucket
17267,Item,AWWayofTime,item.apprenticeBloodOrb,WayofTime.alchemicalWizardry.ApprenticeBloodOrb
17268,Item,AWWayofTime,item.daggerOfSacrifice,WayofTime.alchemicalWizardry.DaggerOfSacrifice
17269,Item,AWWayofTime,item.airSigil,WayofTime.alchemicalWizardry.AirSigil
17270,Item,AWWayofTime,item.sigilOfTheFastMiner,WayofTime.alchemicalWizardry.SigilOfTheFastMiner
17271,Item,AWWayofTime,item.duskScribeTool,WayofTime.alchemicalWizardry.DuskScribeTool
17272,Item,AWWayofTime,item.demonPlacer,WayofTime.alchemicalWizardry.DemonPlacer
17274,Item,AWWayofTime,item.armourInhibitor,WayofTime.alchemicalWizardry.ArmourInhibitor
17275,Item,AWWayofTime,item.divinationSigil,WayofTime.alchemicalWizardry.DivinationSigil
17276,Item,AWWayofTime,item.waterScribeTool,WayofTime.alchemicalWizardry.WaterScribeTool
17277,Item,AWWayofTime,item.fireScribeTool,WayofTime.alchemicalWizardry.FireScribeTool
17278,Item,AWWayofTime,item.earthScribeTool,WayofTime.alchemicalWizardry.EarthScribeTool
17279,Item,AWWayofTime,item.airScribeTool,WayofTime.alchemicalWizardry.AirScribeTool
17280,Item,AWWayofTime,item.null,WayofTime.alchemicalWizardry.ActivationCrystal
17281,Item,AWWayofTime,item.magicianBloodOrb,WayofTime.alchemicalWizardry.MagicianBloodOrb
17282,Item,AWWayofTime,item.sigilOfElementalAffinity,WayofTime.alchemicalWizardry.SigilOfElementalAffinity
17283,Item,AWWayofTime,item.sigilOfHaste,WayofTime.alchemicalWizardry.SigilOfHaste
17284,Item,AWWayofTime,item.sigilOfHolding,WayofTime.alchemicalWizardry.SigilOfHolding
17285,Item,AWWayofTime,item.boundPickaxe,WayofTime.alchemicalWizardry.BoundPickaxe
17286,Item,AWWayofTime,item.boundAxe,WayofTime.alchemicalWizardry.BoundAxe
17287,Item,AWWayofTime,item.boundShovel,WayofTime.alchemicalWizardry.BoundShovel
17288,Item,AWWayofTime,item.boundHelmet,WayofTime.alchemicalWizardry.BoundArmour
17289,Item,AWWayofTime,item.boundPlate,WayofTime.alchemicalWizardry.BoundArmour
17290,Item,AWWayofTime,item.boundLeggings,WayofTime.alchemicalWizardry.BoundArmour
17291,Item,AWWayofTime,item.boundBoots,WayofTime.alchemicalWizardry.BoundArmour
17292,Item,AWWayofTime,item.weakBloodShard,WayofTime.alchemicalWizardry.BloodShard
17293,Item,AWWayofTime,item.growthSigil,WayofTime.alchemicalWizardry.SigilOfGrowth
17294,Item,AWWayofTime,item.masterBloodOrb,WayofTime.alchemicalWizardry.MasterBloodOrb
17295,Item,AWWayofTime,item.blankSpell,WayofTime.alchemicalWizardry.BlankSpell
17296,Item,AWWayofTime,item.alchemyFlask,WayofTime.alchemicalWizardry.AlchemyFlask
17297,Item,AWWayofTime,item.standardBindingAgent,WayofTime.alchemicalWizardry.StandardBindingAgent
17298,Item,AWWayofTime,item.mundanePowerCatalyst,WayofTime.alchemicalWizardry.MundanePowerCatalyst
17299,Item,AWWayofTime,item.averagePowerCatalyst,WayofTime.alchemicalWizardry.AveragePowerCatalyst
17300,Item,AWWayofTime,item.greaterPowerCatalyst,WayofTime.alchemicalWizardry.GreaterPowerCatalyst
17301,Item,AWWayofTime,item.mundaneLengtheningCatalyst,WayofTime.alchemicalWizardry.MundaneLengtheningCatalyst
17302,Item,AWWayofTime,item.averageLengtheningCatalyst,WayofTime.alchemicalWizardry.AverageLengtheningCatalyst
17303,Item,AWWayofTime,item.greaterLengtheningCatalyst,WayofTime.alchemicalWizardry.GreaterLengtheningCatalyst
17304,Item,AWWayofTime,item.demonBloodShard,WayofTime.alchemicalWizardry.BloodShard
17305,Item,AWWayofTime,item.archmageBloodOrb,WayofTime.alchemicalWizardry.ArchmageBloodOrb
17306,Item,AWWayofTime,item.sigilOfWind,WayofTime.alchemicalWizardry.SigilOfWind
17307,Item,AWWayofTime,item.telepositionFocus,WayofTime.alchemicalWizardry.TelepositionFocus
17308,Item,AWWayofTime,item.enhancedTelepositionFocus,WayofTime.alchemicalWizardry.EnhancedTelepositionFocus
17309,Item,AWWayofTime,item.reinforcedTelepositionFocus,WayofTime.alchemicalWizardry.ReinforcedTelepositionFocus
17310,Item,AWWayofTime,item.demonicTelepositionFocus,WayofTime.alchemicalWizardry.DemonicTelepositionFocus
17311,Item,AWWayofTime,item.imbuedSlate,WayofTime.alchemicalWizardry.AWBaseItems
17312,Item,AWWayofTime,item.demonicSlate,WayofTime.alchemicalWizardry.AWBaseItems
17313,Item,AWWayofTime,item.sigilOfTheBridge,WayofTime.alchemicalWizardry.SigilOfTheBridge
17314,Item,AWWayofTime,item.cheatyItem,WayofTime.alchemicalWizardry.CheatyItem
17315,Item,AWWayofTime,item.ritualDiviner,WayofTime.alchemicalWizardry.ItemRitualDiviner
17316,Item,AWWayofTime,item.simpleCatalyst,WayofTime.alchemicalWizardry.AlchemyReagent
17317,Item,AWWayofTime,item.incendium,WayofTime.alchemicalWizardry.AlchemyReagent
17318,Item,AWWayofTime,item.magicales,WayofTime.alchemicalWizardry.AlchemyReagent
17319,Item,AWWayofTime,item.sanctus,WayofTime.alchemicalWizardry.AlchemyReagent
17320,Item,AWWayofTime,item.aether,WayofTime.alchemicalWizardry.AlchemyReagent
17321,Item,AWWayofTime,item.crepitous,WayofTime.alchemicalWizardry.AlchemyReagent
17322,Item,AWWayofTime,item.crystallos,WayofTime.alchemicalWizardry.AlchemyReagent
17323,Item,AWWayofTime,item.terrae,WayofTime.alchemicalWizardry.AlchemyReagent
17324,Item,AWWayofTime,item.aquasalus,WayofTime.alchemicalWizardry.AlchemyReagent
17325,Item,AWWayofTime,item.tennebrae,WayofTime.alchemicalWizardry.AlchemyReagent
17326,Item,AWWayofTime,item.weakBindingAgent,WayofTime.alchemicalWizardry.WeakBindingAgent
17328,Item,AWWayofTime,item.weakFillingAgent,WayofTime.alchemicalWizardry.WeakFillingAgent
17329,Item,AWWayofTime,item.standardFillingAgent,WayofTime.alchemicalWizardry.StandardFillingAgent
17330,Item,AWWayofTime,item.enhancedFillingAgent,WayofTime.alchemicalWizardry.EnhancedFillingAgent
17331,Item,AWWayofTime,item.sanguineHelmet,WayofTime.alchemicalWizardry.ItemSanguineArmour
17336,Item,AWWayofTime,item.sigilOfMagnetism,WayofTime.alchemicalWizardry.SigilOfMagnetism
17337,Item,AWWayofTime,item.itemDiabloKey,WayofTime.alchemicalWizardry.ItemDiabloKey
17338,Item,AWWayofTime,item.energyBazooka,WayofTime.alchemicalWizardry.EnergyBazooka
17339,Item,AWWayofTime,item.bloodLightSigil,WayofTime.alchemicalWizardry.ItemBloodLightSigil
18006,Item,BigReactors,item.ingot,erogenousbeef.bigreactors.common.item.ItemIngot
18007,Item,BigReactors,item.bucket.yellorium,erogenousbeef.bigreactors.common.item.ItemBRBucket
18008,Item,BigReactors,item.bucket.cyanite,erogenousbeef.bigreactors.common.item.ItemBRBucket
18719,Item,QuarryPlus,item.null,org.yogpstop.qp.ItemTool
19356,Item,BuildCraft|Core,item.woodenGearItem,buildcraft.core.ItemBuildCraft
19357,Item,BuildCraft|Core,item.stoneGearItem,buildcraft.core.ItemBuildCraft
19358,Item,BuildCraft|Core,item.ironGearItem,buildcraft.core.ItemBuildCraft
19359,Item,BuildCraft|Core,item.goldGearItem,buildcraft.core.ItemBuildCraft
19360,Item,BuildCraft|Core,item.diamondGearItem,buildcraft.core.ItemBuildCraft
19361,Item,BuildCraft|Builders,item.templateItem,buildcraft.builders.ItemBptTemplate
19362,Item,BuildCraft|Core,item.wrenchItem,buildcraft.core.ItemWrench
19363,Item,BuildCraft|Energy,item.bucketOil,buildcraft.energy.ItemBucketBuildcraft
19365,Item,BuildCraft|Transport,item.pipeWaterproof,buildcraft.core.ItemBuildCraft
19366,Item,BuildCraft|Energy,item.bucketFuel,buildcraft.energy.ItemBucketBuildcraft
19367,Item,BuildCraft|Transport,item.pipeGate,buildcraft.transport.ItemGate
19369,Item,BuildCraft|Transport,item.redPipeWire,buildcraft.core.ItemBuildCraft
19370,Item,BuildCraft|Transport,item.bluePipeWire,buildcraft.core.ItemBuildCraft
19371,Item,BuildCraft|Transport,item.greenPipeWire,buildcraft.core.ItemBuildCraft
19372,Item,BuildCraft|Transport,item.yellowPipeWire,buildcraft.core.ItemBuildCraft
19373,Item,BuildCraft|Silicon,item.redstoneChipset,buildcraft.core.ItemRedstoneChipset
19374,Item,BuildCraft|Builders,item.blueprintItem,buildcraft.builders.ItemBptBluePrint
19396,Item,BuildCraft|Transport,item.pipeGateAutarchic,buildcraft.transport.ItemGate
19397,Item,BuildCraft|Transport,item.pipeFacade,buildcraft.transport.ItemFacade
19398,Item,BuildCraft|Transport,item.pipePlug,buildcraft.transport.ItemPlug
19416,Item,BuildCraft|Transport,item.PipeItemsWood,buildcraft.transport.ItemPipe
19417,Item,BuildCraft|Transport,item.PipeItemsCobblestone,buildcraft.transport.ItemPipe
19418,Item,BuildCraft|Transport,item.PipeItemsStone,buildcraft.transport.ItemPipe
19419,Item,BuildCraft|Transport,item.PipeItemsIron,buildcraft.transport.ItemPipe
19420,Item,BuildCraft|Transport,item.PipeItemsGold,buildcraft.transport.ItemPipe
19421,Item,BuildCraft|Transport,item.PipeItemsDiamond,buildcraft.transport.ItemPipe
19422,Item,BuildCraft|Transport,item.PipeItemsObsidian,buildcraft.transport.ItemPipe
19423,Item,BuildCraft|Transport,item.PipeItemsEmerald,buildcraft.transport.ItemPipe
19424,Item,BuildCraft|Transport,item.PipeItemsQuartz,buildcraft.transport.ItemPipe
19425,Item,BuildCraft|Transport,item.PipeItemsLapis,buildcraft.transport.ItemPipe
19426,Item,BuildCraft|Transport,item.PipeItemsDaizuli,buildcraft.transport.ItemPipe
19427,Item,BuildCraft|Transport,item.PipeItemsEmzuli,buildcraft.transport.ItemPipe
19436,Item,BuildCraft|Transport,item.PipeFluidsWood,buildcraft.transport.ItemPipe
19437,Item,BuildCraft|Transport,item.PipeFluidsCobblestone,buildcraft.transport.ItemPipe
19438,Item,BuildCraft|Transport,item.PipeFluidsStone,buildcraft.transport.ItemPipe
19439,Item,BuildCraft|Transport,item.PipeFluidsIron,buildcraft.transport.ItemPipe
19440,Item,BuildCraft|Transport,item.PipeFluidsGold,buildcraft.transport.ItemPipe
19443,Item,BuildCraft|Transport,item.PipeFluidsEmerald,buildcraft.transport.ItemPipe
19456,Item,BuildCraft|Transport,item.PipePowerWood,buildcraft.transport.ItemPipe
19457,Item,BuildCraft|Transport,item.PipePowerCobblestone,buildcraft.transport.ItemPipe
19458,Item,BuildCraft|Transport,item.PipePowerStone,buildcraft.transport.ItemPipe
19459,Item,BuildCraft|Transport,item.PipePowerIron,buildcraft.transport.ItemPipe
19460,Item,BuildCraft|Transport,item.PipePowerGold,buildcraft.transport.ItemPipe
19461,Item,BuildCraft|Transport,item.PipePowerDiamond,buildcraft.transport.ItemPipe
19464,Item,BuildCraft|Transport,item.PipePowerQuartz,buildcraft.transport.ItemPipe
19476,Item,BuildCraft|Transport,item.PipeItemsVoid,buildcraft.transport.ItemPipe
19477,Item,BuildCraft|Transport,item.PipeFluidsVoid,buildcraft.transport.ItemPipe
19478,Item,BuildCraft|Transport,item.PipeItemsSandstone,buildcraft.transport.ItemPipe
19479,Item,BuildCraft|Transport,item.PipeFluidsSandstone,buildcraft.transport.ItemPipe
19480,Item,BuildCraft|Transport,item.PipeStructureCobblestone,buildcraft.transport.ItemPipe
19757,Item,IronChest,item.ironchest:IRONGOLD,cpw.mods.ironchest.ItemChestChanger
19758,Item,IronChest,item.ironchest:GOLDDIAMOND,cpw.mods.ironchest.ItemChestChanger
19759,Item,IronChest,item.ironchest:COPPERSILVER,cpw.mods.ironchest.ItemChestChanger
19760,Item,IronChest,item.ironchest:SILVERGOLD,cpw.mods.ironchest.ItemChestChanger
19761,Item,IronChest,item.ironchest:COPPERIRON,cpw.mods.ironchest.ItemChestChanger
19762,Item,IronChest,item.ironchest:DIAMONDCRYSTAL,cpw.mods.ironchest.ItemChestChanger
19763,Item,IronChest,item.ironchest:WOODIRON,cpw.mods.ironchest.ItemChestChanger
19764,Item,IronChest,item.ironchest:WOODCOPPER,cpw.mods.ironchest.ItemChestChanger
19765,Item,IronChest,item.ironchest:DIAMONDOBSIDIAN,cpw.mods.ironchest.ItemChestChanger
20257,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemWrench
20258,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemMultimeter
20259,Item,ThermalExpansion,item.thermalexpansion.bucket,thermalexpansion.item.tool.ItemBucket
20260,Item,ThermalExpansion,item.thermalexpansion.florb,thermalexpansion.item.tool.ItemFlorb
20261,Item,ThermalExpansion,item.thermalexpansion.capacitor,thermalexpansion.item.tool.ItemCapacitor
20262,Item,ThermalExpansion,item.thermalexpansion.diagram,thermalexpansion.item.ItemDiagram
20263,Item,ThermalExpansion,item.thermalexpansion.component,thermalexpansion.item.ItemTEBase
20264,Item,ThermalExpansion,item.thermalexpansion.material,thermalexpansion.item.ItemTEBase
20265,Item,ThermalExpansion,item.thermalexpansion.armor.invarHelmet,cofh.item.ItemArmorAdv
20266,Item,ThermalExpansion,item.thermalexpansion.armor.invarPlate,cofh.item.ItemArmorAdv
20267,Item,ThermalExpansion,item.thermalexpansion.armor.invarLegs,cofh.item.ItemArmorAdv
20268,Item,ThermalExpansion,item.thermalexpansion.armor.invarBoots,cofh.item.ItemArmorAdv
20269,Item,ThermalExpansion,item.thermalexpansion.tool.invarSword,cofh.item.ItemSwordAdv
20270,Item,ThermalExpansion,item.thermalexpansion.tool.invarShovel,cofh.item.ItemShovelAdv
20271,Item,ThermalExpansion,item.thermalexpansion.tool.invarPickaxe,cofh.item.ItemPickaxeAdv
20272,Item,ThermalExpansion,item.thermalexpansion.tool.invarAxe,cofh.item.ItemAxeAdv
20273,Item,ThermalExpansion,item.thermalexpansion.tool.invarHoe,cofh.item.ItemHoeAdv
20274,Item,ThermalExpansion,item.thermalexpansion.tool.invarShears,cofh.item.ItemShearsAdv
20275,Item,ThermalExpansion,item.thermalexpansion.tool.invarFishingRod,cofh.item.ItemFishingRodAdv
20276,Item,ThermalExpansion,item.thermalexpansion.tool.invarSickle,cofh.item.ItemSickleAdv
20277,Item,ThermalExpansion,item.thermalexpansion.tool.invarBattleWrench,thermalexpansion.item.tool.ItemWrenchBattle
20278,Item,ThermalExpansion,item.thermalexpansion.conduit,thermalexpansion.part.conduit.ItemConduitPart
20500,Item,Mariculture,item.null,forestry.storage.items.ItemBackpack
20501,Item,Mariculture,item.null,forestry.storage.items.ItemBackpack
20502,Item,Mariculture,item.bait,mariculture.fishery.items.ItemBait
20503,Item,Mariculture,item.mirror.basic,mariculture.magic.ItemMirror
20504,Item,Mariculture,item.battery,mariculture.core.items.ItemBattery
20505,Item,Mariculture,item.bracelet,mariculture.magic.jewelry.ItemBracelet
20506,Item,Mariculture,item.mirror.celestial,mariculture.magic.ItemMirror
20507,Item,Mariculture,item.divingBoots,mariculture.diving.ItemArmorDiving
20508,Item,Mariculture,item.divingTop,mariculture.diving.ItemArmorDiving
20509,Item,Mariculture,item.divingHelmet,mariculture.diving.ItemArmorDiving
20510,Item,Mariculture,item.divingPants,mariculture.diving.ItemArmorDiving
20511,Item,Mariculture,item.fludd,mariculture.factory.items.ItemArmorFLUDD
20512,Item,Mariculture,item.fishy,mariculture.fishery.items.ItemFishy
20513,Item,Mariculture,item.fishyFood,mariculture.fishery.items.ItemFishyFood
20514,Item,Mariculture,item.net,mariculture.fishery.blocks.BlockItemNet
20515,Item,Mariculture,item.rodReed,mariculture.fishery.items.ItemRod
20516,Item,Mariculture,item.rodTitanium,mariculture.fishery.items.ItemRod
20517,Item,Mariculture,item.rodWood,mariculture.fishery.items.ItemRod
20518,Item,Mariculture,item.food,mariculture.core.items.ItemFood
20519,Item,Mariculture,item.craftingItems,mariculture.core.items.ItemCrafting
20520,Item,Mariculture,item.liquidContainers,mariculture.core.items.ItemFluidContainer
20521,Item,Mariculture,item.mirror.magic,mariculture.magic.ItemMirror
20522,Item,Mariculture,item.materials,mariculture.core.items.ItemMaterial
20523,Item,Mariculture,item.necklace,mariculture.magic.jewelry.ItemNecklace
20524,Item,Mariculture,item.paintbrush,mariculture.factory.items.ItemPaintbrush
20525,Item,Mariculture,item.pearls,mariculture.core.items.ItemPearl
20526,Item,Mariculture,item.plans,mariculture.factory.items.ItemPlan
20527,Item,Mariculture,item.ring,mariculture.magic.jewelry.ItemRing
20528,Item,Mariculture,item.swimfin,mariculture.diving.ItemArmorScuba
20529,Item,Mariculture,item.scubaMask,mariculture.diving.ItemArmorScuba
20530,Item,Mariculture,item.scubaTank,mariculture.diving.ItemArmorScuba
20531,Item,Mariculture,item.scubaSuit,mariculture.diving.ItemArmorScuba
20532,Item,Mariculture,item.speedBoat,mariculture.transport.ItemSpeedBoat
20533,Item,Mariculture,item.titanium.arrow.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20534,Item,Mariculture,item.titanium.axe.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20535,Item,Mariculture,item.titanium.binding,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20536,Item,Mariculture,item.titanium.lumberaxe.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20537,Item,Mariculture,item.titanium.chisel.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20538,Item,Mariculture,item.titanium.crossbar,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20539,Item,Mariculture,item.titanium.excavator.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20540,Item,Mariculture,item.titanium.full.guard,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20541,Item,Mariculture,item.titanium.hammer.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20542,Item,Mariculture,item.titanium.medium.guard,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20543,Item,Mariculture,item.titanium.knife.blade,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20544,Item,Mariculture,item.titanium.large.plate,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20545,Item,Mariculture,item.titanium.large.sword.blade,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20546,Item,Mariculture,item.titanium.frypan.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20547,Item,Mariculture,item.titanium.pickaxe.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20548,Item,Mariculture,item.titanium.scythe.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20549,Item,Mariculture,item.titanium.chunk,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20550,Item,Mariculture,item.titanium.shovel.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20551,Item,Mariculture,item.titanium.battlesign.head,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20552,Item,Mariculture,item.titanium.sword.blade,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20553,Item,Mariculture,item.titanium.tool.rod,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20554,Item,Mariculture,item.titanium.tough.binding,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20555,Item,Mariculture,item.titanium.tough.rod,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20556,Item,Mariculture,item.titanium.large.guard,mariculture.plugins.PluginTinkersConstruct.TitaniumPart
20557,Item,Mariculture,item.upgrade,mariculture.core.items.ItemUpgrade
20656,Item,Redstone Arsenal,item.redstonearsenal.material,redstonearsenal.item.ItemRABase
20657,Item,Redstone Arsenal,item.redstonearsenal.tool.wrench,redstonearsenal.item.tool.ItemWrenchRF
20658,Item,Redstone Arsenal,item.redstonearsenal.tool.battleWrench,redstonearsenal.item.tool.ItemWrenchBattleRF
20659,Item,Redstone Arsenal,item.redstonearsenal.tool.sword,redstonearsenal.item.tool.ItemSwordRF
20660,Item,Redstone Arsenal,item.redstonearsenal.tool.shovel,redstonearsenal.item.tool.ItemShovelRF
20661,Item,Redstone Arsenal,item.redstonearsenal.tool.pickaxe,redstonearsenal.item.tool.ItemPickaxeRF
20662,Item,Redstone Arsenal,item.redstonearsenal.tool.axe,redstonearsenal.item.tool.ItemAxeRF
20663,Item,Redstone Arsenal,item.redstonearsenal.tool.sickle,redstonearsenal.item.tool.ItemSickleRF
21259,Item,BiomesOPlenty,item.bop.food,biomesoplenty.items.ItemBOPFood
21260,Item,BiomesOPlenty,item.bop.turnipseeds,biomesoplenty.items.ItemBOPSeeds
21261,Item,BiomesOPlenty,item.bop.jarEmpty,biomesoplenty.items.ItemJarEmpty
21262,Item,BiomesOPlenty,item.bop.jarFilled,biomesoplenty.items.ItemJarFilled
21263,Item,BiomesOPlenty,item.bop.enderporter,biomesoplenty.items.ItemEnderporter
21264,Item,BiomesOPlenty,item.bop.gems,biomesoplenty.items.ItemGems
21265,Item,BiomesOPlenty,item.bop.ancientStaff,biomesoplenty.items.ItemBOPAncientStaff
21266,Item,BiomesOPlenty,item.bop.miscItems,biomesoplenty.items.ItemBOP
21267,Item,BiomesOPlenty,item.bop.mudball,biomesoplenty.items.ItemBOPMudball
21268,Item,BiomesOPlenty,item.bop.dartblower,biomesoplenty.items.ItemDartBlower
21269,Item,BiomesOPlenty,item.bop.dart,biomesoplenty.items.ItemDart
21275,Item,BiomesOPlenty,item.bop.bopDisc,biomesoplenty.items.ItemBOPRecord
21276,Item,BiomesOPlenty,item.bop.bopDiscMud,biomesoplenty.items.ItemBOPRecordMud
